summary_day,app,event_classification,duration_seconds,summary_day_end
2022-01-06,Microsoft Edge,audio,11.162,2022-01-07
2022-01-06,Microsoft Edge,aw-webui,69.757,2022-01-07
2022-01-06,Microsoft Edge,azure,45.009,2022-01-07
2022-01-06,Microsoft Edge,bing,229.665,2022-01-07
2022-01-06,Microsoft Edge,bjäreholt,41.571,2022-01-07
2022-01-06,Microsoft Edge,bug bounty,7.831,2022-01-07
2022-01-06,Microsoft Edge,calendar,334.06,2022-01-07
2022-01-06,Microsoft Edge,change,3.3689999999999998,2022-01-07
2022-01-06,Microsoft Edge,dream,0.0,2022-01-07
2022-01-06,Microsoft Edge,erik,396.081,2022-01-07
2022-01-06,Microsoft Edge,erik bjäreholt,11.148,2022-01-07
2022-01-06,Microsoft Edge,error,5.697,2022-01-07
2022-01-06,Microsoft Edge,fellowship,153.041,2022-01-07
2022-01-06,Microsoft Edge,fusion,128.154,2022-01-07
2022-01-06,Microsoft Edge,general,4.52,2022-01-07
2022-01-06,Microsoft Edge,github,13.455,2022-01-07
2022-01-06,Microsoft Edge,google,0.0,2022-01-07
2022-01-06,Microsoft Edge,health information,3.3899999999999997,2022-01-07
2022-01-06,Microsoft Edge,home,15.732,2022-01-07
2022-01-06,Microsoft Edge,ndi,4.468,2022-01-07
2022-01-06,Microsoft Edge,netlify,4.503,2022-01-07
2022-01-06,Microsoft Edge,overview,23.808999999999997,2022-01-07
2022-01-06,Microsoft Edge,planning,306.583,2022-01-07
2022-01-06,Microsoft Edge,science,2.271,2022-01-07
2022-01-06,Microsoft Edge,settings,121.27000000000001,2022-01-07
2022-01-06,Microsoft Edge,sign,4.497,2022-01-07
2022-01-06,Microsoft Edge,sponsor,32.748999999999995,2022-01-07
2022-01-06,Microsoft Edge,starz movies,23.748,2022-01-07
2022-01-06,Microsoft Edge,tab,32.717,2022-01-07
2022-01-06,Microsoft Edge,watchers,7.9399999999999995,2022-01-07
2022-01-06,Microsoft Edge,web,396.548,2022-01-07
2022-01-06,Microsoft Edge,working,1.1360000000000001,2022-01-07
2022-01-06,Microsoft Edge,youtube,122.448,2022-01-07
2022-01-06,VSCode,microsoft edge,0.0,2022-01-07
2022-01-06,VSCode,readme.md — fusion,20.108,2022-01-07
2022-01-06,VSCode,untitled-1 — eeg-notebooks,16.202,2022-01-07
2022-01-07,Microsoft Edge,activitywatch,235.796,2022-01-08
2022-01-07,Microsoft Edge,adaobi,0.0,2022-01-08
2022-01-07,Microsoft Edge,audio,25.543,2022-01-08
2022-01-07,Microsoft Edge,azure,70.16,2022-01-08
2022-01-07,Microsoft Edge,bing,16.673000000000002,2022-01-08
2022-01-07,Microsoft Edge,british columbia,185.0,2022-01-08
2022-01-07,Microsoft Edge,calendar,25.578,2022-01-08
2022-01-07,Microsoft Edge,circadian rhythm,0.0,2022-01-08
2022-01-07,Microsoft Edge,documentation,5.545,2022-01-08
2022-01-07,Microsoft Edge,elon musk,37.578,2022-01-08
2022-01-07,Microsoft Edge,erik,1.129,2022-01-08
2022-01-07,Microsoft Edge,erik bjäreholt,2.251,2022-01-08
2022-01-07,Microsoft Edge,existential danfo,18.945,2022-01-08
2022-01-07,Microsoft Edge,fat belly,7.789,2022-01-08
2022-01-07,Microsoft Edge,fellowship,6.619,2022-01-08
2022-01-07,Microsoft Edge,github,7.792,2022-01-08
2022-01-07,Microsoft Edge,google,4.421,2022-01-08
2022-01-07,Microsoft Edge,growth,44.6,2022-01-08
2022-01-07,Microsoft Edge,gwern.net,785.503,2022-01-08
2022-01-07,Microsoft Edge,health information,128.655,2022-01-08
2022-01-07,Microsoft Edge,issue,1.126,2022-01-08
2022-01-07,Microsoft Edge,kerkko,0.0,2022-01-08
2022-01-07,Microsoft Edge,latest,372.485,2022-01-08
2022-01-07,Microsoft Edge,lawrence,7.881,2022-01-08
2022-01-07,Microsoft Edge,messages,0.0,2022-01-08
2022-01-07,Microsoft Edge,msp account,40.039,2022-01-08
2022-01-07,Microsoft Edge,netflix,2.252,2022-01-08
2022-01-07,Microsoft Edge,notes summarizing,44.314,2022-01-08
2022-01-07,Microsoft Edge,planning,3.309,2022-01-08
2022-01-07,Microsoft Edge,practical.nomad,28.69,2022-01-08
2022-01-07,Microsoft Edge,pull request,0.0,2022-01-08
2022-01-07,Microsoft Edge,rise science,3.302,2022-01-08
2022-01-07,Microsoft Edge,road,2.214,2022-01-08
2022-01-07,Microsoft Edge,science,26.785,2022-01-08
2022-01-07,Microsoft Edge,startup,77.34400000000001,2022-01-08
2022-01-07,Microsoft Edge,tab,16.698,2022-01-08
2022-01-07,Microsoft Edge,tweets,2.232,2022-01-08
2022-01-07,Microsoft Edge,update,5.575,2022-01-08
2022-01-07,Microsoft Edge,watchers,187.203,2022-01-08
2022-01-07,Microsoft Edge,web,60.977,2022-01-08
2022-01-07,Microsoft Edge,world,215.52299999999997,2022-01-08
2022-01-07,Microsoft Edge,youtube,14.377,2022-01-08
2022-01-07,Microsoft Edge,’ve,4.39,2022-01-08
2022-01-08,Microsoft Edge,account recovery,96.395,2022-01-09
2022-01-08,Microsoft Edge,activitywatch,1120.353,2022-01-09
2022-01-08,Microsoft Edge,adaobi,380.13800000000003,2022-01-09
2022-01-08,Microsoft Edge,aicore,21.449,2022-01-09
2022-01-08,Microsoft Edge,andy matuschak,323.69599999999997,2022-01-09
2022-01-08,Microsoft Edge,audio,194.116,2022-01-09
2022-01-08,Microsoft Edge,azure,70.178,2022-01-09
2022-01-08,Microsoft Edge,bing,22.576,2022-01-09
2022-01-08,Microsoft Edge,calendar,203.857,2022-01-09
2022-01-08,Microsoft Edge,capture,46.327,2022-01-09
2022-01-08,Microsoft Edge,ces,0.0,2022-01-09
2022-01-08,Microsoft Edge,change,55.027,2022-01-09
2022-01-08,Microsoft Edge,climate,1.121,2022-01-09
2022-01-08,Microsoft Edge,data,16.879,2022-01-09
2022-01-08,Microsoft Edge,data science,95.655,2022-01-09
2022-01-08,Microsoft Edge,data science nigeria,0.0,2022-01-09
2022-01-08,Microsoft Edge,deep learning model,21.508,2022-01-09
2022-01-08,Microsoft Edge,documentation,0.0,2022-01-09
2022-01-08,Microsoft Edge,dream,5.589,2022-01-09
2022-01-08,Microsoft Edge,drey,0.0,2022-01-09
2022-01-08,Microsoft Edge,emissions,106.203,2022-01-09
2022-01-08,Microsoft Edge,enrichment of nigerian pidgin,11.282,2022-01-09
2022-01-08,Microsoft Edge,error,0.0,2022-01-09
2022-01-08,Microsoft Edge,experience,373.325,2022-01-09
2022-01-08,Microsoft Edge,fusion,2.245,2022-01-09
2022-01-08,Microsoft Edge,gmail,180.73,2022-01-09
2022-01-08,Microsoft Edge,google,147.574,2022-01-09
2022-01-08,Microsoft Edge,google docs,14.66,2022-01-09
2022-01-08,Microsoft Edge,gwern.net,72.014,2022-01-09
2022-01-08,Microsoft Edge,health information,4.422,2022-01-09
2022-01-08,Microsoft Edge,home,17.851,2022-01-09
2022-01-08,Microsoft Edge,information,3.3970000000000002,2022-01-09
2022-01-08,Microsoft Edge,issue,3.379,2022-01-09
2022-01-08,Microsoft Edge,latest,323.587,2022-01-09
2022-01-08,Microsoft Edge,learning classics,0.0,2022-01-09
2022-01-08,Microsoft Edge,linkedin,146.886,2022-01-09
2022-01-08,Microsoft Edge,log,2.2590000000000003,2022-01-09
2022-01-08,Microsoft Edge,manager,410.201,2022-01-09
2022-01-08,Microsoft Edge,microphone recording,2348.079,2022-01-09
2022-01-08,Microsoft Edge,mit,1.124,2022-01-09
2022-01-08,Microsoft Edge,ndi,5589.865,2022-01-09
2022-01-08,Microsoft Edge,notes,0.0,2022-01-09
2022-01-08,Microsoft Edge,notifications,13.533000000000001,2022-01-09
2022-01-08,Microsoft Edge,nototo,85.407,2022-01-09
2022-01-08,Microsoft Edge,online whiteboard,15.757000000000001,2022-01-09
2022-01-08,Microsoft Edge,planning,1.115,2022-01-09
2022-01-08,Microsoft Edge,platform,6.787,2022-01-09
2022-01-08,Microsoft Edge,playing,28.430999999999997,2022-01-09
2022-01-08,Microsoft Edge,pricing,2.231,2022-01-09
2022-01-08,Microsoft Edge,profile,198.679,2022-01-09
2022-01-08,Microsoft Edge,project,3.37,2022-01-09
2022-01-08,Microsoft Edge,puppy,8.981,2022-01-09
2022-01-08,Microsoft Edge,redirecting,0.0,2022-01-09
2022-01-08,Microsoft Edge,riri,240.08800000000002,2022-01-09
2022-01-08,Microsoft Edge,rob,29.485,2022-01-09
2022-01-08,Microsoft Edge,samuel,30.451,2022-01-09
2022-01-08,Microsoft Edge,search,16.907,2022-01-09
2022-01-08,Microsoft Edge,sign,4.46,2022-01-09
2022-01-08,Microsoft Edge,software,5.666,2022-01-09
2022-01-08,Microsoft Edge,specialist,144.679,2022-01-09
2022-01-08,Microsoft Edge,spotify,131.148,2022-01-09
2022-01-08,Microsoft Edge,stochastic time,1030.691,2022-01-09
2022-01-08,Microsoft Edge,subscription business,5.673,2022-01-09
2022-01-08,Microsoft Edge,swiftui tutorials,534.861,2022-01-09
2022-01-08,Microsoft Edge,tab,70.084,2022-01-09
2022-01-08,Microsoft Edge,tweets,10.104,2022-01-09
2022-01-08,Microsoft Edge,untitled,28.067,2022-01-09
2022-01-08,Microsoft Edge,vaga,12.314,2022-01-09
2022-01-08,Microsoft Edge,weather channel,16.951,2022-01-09
2022-01-08,Microsoft Edge,weather.com,40.663,2022-01-09
2022-01-08,Microsoft Edge,whatsapp,461.611,2022-01-09
2022-01-08,Microsoft Edge,wikipedia,88.416,2022-01-09
2022-01-08,Microsoft Edge,works,2.258,2022-01-09
2022-01-08,Microsoft Edge,world,88.03699999999999,2022-01-09
2022-01-08,Microsoft Edge,youtube,287.549,2022-01-09
2022-01-09,Microsoft Edge,activitywatch,6.8469999999999995,2022-01-10
2022-01-09,Microsoft Edge,adaobi,193.47500000000002,2022-01-10
2022-01-09,Microsoft Edge,advice i received,20.43,2022-01-10
2022-01-09,Microsoft Edge,agree the early,95.486,2022-01-10
2022-01-09,Microsoft Edge,alhaji,4.508,2022-01-10
2022-01-09,Microsoft Edge,allen akinkunle,10.184,2022-01-10
2022-01-09,Microsoft Edge,amazon.com,33.738,2022-01-10
2022-01-09,Microsoft Edge,andy matuschak,23.837,2022-01-10
2022-01-09,Microsoft Edge,application,77.888,2022-01-10
2022-01-09,Microsoft Edge,audio,27.076,2022-01-10
2022-01-09,Microsoft Edge,audio playing,1.131,2022-01-10
2022-01-09,Microsoft Edge,belle,3.407,2022-01-10
2022-01-09,Microsoft Edge,bing,91.985,2022-01-10
2022-01-09,Microsoft Edge,bitcoin,28.422,2022-01-10
2022-01-09,Microsoft Edge,bookmarks,19.223,2022-01-10
2022-01-09,Microsoft Edge,bret,110.516,2022-01-10
2022-01-09,Microsoft Edge,brian armstrong,77.45,2022-01-10
2022-01-09,Microsoft Edge,brockman home,82.94500000000001,2022-01-10
2022-01-09,Microsoft Edge,calendar,848.01,2022-01-10
2022-01-09,Microsoft Edge,camera or microphone,362.509,2022-01-10
2022-01-09,Microsoft Edge,chi,15.892,2022-01-10
2022-01-09,Microsoft Edge,cost,1.13,2022-01-10
2022-01-09,Microsoft Edge,data science nigeria,1.12,2022-01-10
2022-01-09,Microsoft Edge,deep learning model,31.645000000000003,2022-01-10
2022-01-09,Microsoft Edge,dominican republic,2.292,2022-01-10
2022-01-09,Microsoft Edge,dream,149.943,2022-01-10
2022-01-09,Microsoft Edge,english,6.791,2022-01-10
2022-01-09,Microsoft Edge,enrichment of nigerian pidgin,0.0,2022-01-10
2022-01-09,Microsoft Edge,erik,170.61900000000003,2022-01-10
2022-01-09,Microsoft Edge,event-driven,330.097,2022-01-10
2022-01-09,Microsoft Edge,experience,13.588000000000001,2022-01-10
2022-01-09,Microsoft Edge,free lateral flow,9.193,2022-01-10
2022-01-09,Microsoft Edge,free online appointment,1.115,2022-01-10
2022-01-09,Microsoft Edge,fusion,33.05,2022-01-10
2022-01-09,Microsoft Edge,gcc compilation,171.742,2022-01-10
2022-01-09,Microsoft Edge,github,23.814,2022-01-10
2022-01-09,Microsoft Edge,gmail,145.02,2022-01-10
2022-01-09,Microsoft Edge,godbrand.eth,190.782,2022-01-10
2022-01-09,Microsoft Edge,good amount of information,66.477,2022-01-10
2022-01-09,Microsoft Edge,google,59.471,2022-01-10
2022-01-09,Microsoft Edge,google docs,1.104,2022-01-10
2022-01-09,Microsoft Edge,google.com,0.0,2022-01-10
2022-01-09,Microsoft Edge,greg,51.178999999999995,2022-01-10
2022-01-09,Microsoft Edge,gwern.net,102.013,2022-01-10
2022-01-09,Microsoft Edge,hired,0.0,2022-01-10
2022-01-09,Microsoft Edge,home,122.057,2022-01-10
2022-01-09,Microsoft Edge,impressions,69.208,2022-01-10
2022-01-09,Microsoft Edge,ingrained egoic,18.116,2022-01-10
2022-01-09,Microsoft Edge,installing,18.279,2022-01-10
2022-01-09,Microsoft Edge,interface software and technology,11.196000000000002,2022-01-10
2022-01-09,Microsoft Edge,invasion robbery security video,70.245,2022-01-10
2022-01-09,Microsoft Edge,invite the carribbean,0.0,2022-01-10
2022-01-09,Microsoft Edge,jodom,0.0,2022-01-10
2022-01-09,Microsoft Edge,jordan,22.338,2022-01-10
2022-01-09,Microsoft Edge,latest,3375.566,2022-01-10
2022-01-09,Microsoft Edge,life,203.466,2022-01-10
2022-01-09,Microsoft Edge,linkedin,945.776,2022-01-10
2022-01-09,Microsoft Edge,mainland,2.2889999999999997,2022-01-10
2022-01-09,Microsoft Edge,manager,250.56099999999998,2022-01-10
2022-01-09,Microsoft Edge,manager for macos,0.0,2022-01-10
2022-01-09,Microsoft Edge,matching distribution,32.153,2022-01-10
2022-01-09,Microsoft Edge,messages,0.0,2022-01-10
2022-01-09,Microsoft Edge,microphone recording,0.0,2022-01-10
2022-01-09,Microsoft Edge,morris,5.688000000000001,2022-01-10
2022-01-09,Microsoft Edge,moxie,6.782,2022-01-10
2022-01-09,Microsoft Edge,nanoscale effects,10.181,2022-01-10
2022-01-09,Microsoft Edge,natasha,0.0,2022-01-10
2022-01-09,Microsoft Edge,ndi,446.308,2022-01-10
2022-01-09,Microsoft Edge,nigeria tech,64.03200000000001,2022-01-10
2022-01-09,Microsoft Edge,notes summarizing,72.49799999999999,2022-01-10
2022-01-09,Microsoft Edge,notifications,13.635,2022-01-10
2022-01-09,Microsoft Edge,nototo,44.157,2022-01-10
2022-01-09,Microsoft Edge,olaoluwa,100.873,2022-01-10
2022-01-09,Microsoft Edge,ore,30.591,2022-01-10
2022-01-09,Microsoft Edge,osx installation,2.223,2022-01-10
2022-01-09,Microsoft Edge,page,13.585,2022-01-10
2022-01-09,Microsoft Edge,palantir,4.569,2022-01-10
2022-01-09,Microsoft Edge,past midnight to check,4.504,2022-01-10
2022-01-09,Microsoft Edge,perthirtysix,11.227,2022-01-10
2022-01-09,Microsoft Edge,piotr,22.580000000000002,2022-01-10
2022-01-09,Microsoft Edge,planning,115.90700000000001,2022-01-10
2022-01-09,Microsoft Edge,platform,80.679,2022-01-10
2022-01-09,Microsoft Edge,playing,15.891,2022-01-10
2022-01-09,Microsoft Edge,prices of flower,5.731,2022-01-10
2022-01-09,Microsoft Edge,punchcards,135.9,2022-01-10
2022-01-09,Microsoft Edge,question,0.0,2022-01-10
2022-01-09,Microsoft Edge,redirecting,0.0,2022-01-10
2022-01-09,Microsoft Edge,ref had to kick,5.622,2022-01-10
2022-01-09,Microsoft Edge,retweeted,7.922,2022-01-10
2022-01-09,Microsoft Edge,review,89.88,2022-01-10
2022-01-09,Microsoft Edge,rob,322.329,2022-01-10
2022-01-09,Microsoft Edge,rockson,1.133,2022-01-10
2022-01-09,Microsoft Edge,savings,15.955,2022-01-10
2022-01-09,Microsoft Edge,scott,7.9190000000000005,2022-01-10
2022-01-09,Microsoft Edge,search,170.501,2022-01-10
2022-01-09,Microsoft Edge,secure bitcoin wallet,9.092,2022-01-10
2022-01-09,Microsoft Edge,software,0.0,2022-01-10
2022-01-09,Microsoft Edge,software engineers,4.574,2022-01-10
2022-01-09,Microsoft Edge,spotify,12.519,2022-01-10
2022-01-09,Microsoft Edge,stack,10.017000000000001,2022-01-10
2022-01-09,Microsoft Edge,start,33.917,2022-01-10
2022-01-09,Microsoft Edge,stephen wolfram,15.850000000000001,2022-01-10
2022-01-09,Microsoft Edge,stochastic time,5.641,2022-01-10
2022-01-09,Microsoft Edge,stock photo,7.899,2022-01-10
2022-01-09,Microsoft Edge,stress of womanizing upfront,32.903,2022-01-10
2022-01-09,Microsoft Edge,stromae,197.285,2022-01-10
2022-01-09,Microsoft Edge,stroustrup,43.128,2022-01-10
2022-01-09,Microsoft Edge,subscription business,2.292,2022-01-10
2022-01-09,Microsoft Edge,swiftui tutorials,0.0,2022-01-10
2022-01-09,Microsoft Edge,tab,68.355,2022-01-10
2022-01-09,Microsoft Edge,tech startups,48.455,2022-01-10
2022-01-09,Microsoft Edge,texts,13.586,2022-01-10
2022-01-09,Microsoft Edge,theinspirationaltechguy,0.0,2022-01-10
2022-01-09,Microsoft Edge,theoreogundipe,34.311,2022-01-10
2022-01-09,Microsoft Edge,theory is important,71.00099999999999,2022-01-10
2022-01-09,Microsoft Edge,told,16.988,2022-01-10
2022-01-09,Microsoft Edge,tournament simply,9.054,2022-01-10
2022-01-09,Microsoft Edge,tweets,11.373999999999999,2022-01-10
2022-01-09,Microsoft Edge,ugonna,39.718,2022-01-10
2022-01-09,Microsoft Edge,ukwujimjim,54.181,2022-01-10
2022-01-09,Microsoft Edge,unifying abstraction,12.458,2022-01-10
2022-01-09,Microsoft Edge,untitled,1.131,2022-01-10
2022-01-09,Microsoft Edge,vaga,4.5329999999999995,2022-01-10
2022-01-09,Microsoft Edge,wavve,28.405,2022-01-10
2022-01-09,Microsoft Edge,website,505.279,2022-01-10
2022-01-09,Microsoft Edge,week,2.287,2022-01-10
2022-01-09,Microsoft Edge,whatsapp,360.168,2022-01-10
2022-01-09,Microsoft Edge,wheel,61.849,2022-01-10
2022-01-09,Microsoft Edge,world,3.47,2022-01-10
2022-01-09,Microsoft Edge,wsign-compare,10.234,2022-01-10
2022-01-09,Microsoft Edge,year,28.145,2022-01-10
2022-01-09,Microsoft Edge,years,16.962,2022-01-10
2022-01-09,Microsoft Edge,youtube,55.739,2022-01-10
2022-01-09,VSCode,/bin • untitled-1 — fusion,0.0,2022-01-10
2022-01-09,VSCode,index.js — fusion,178.656,2022-01-10
2022-01-09,VSCode,mac setu • untitled-1 — fusion,0.0,2022-01-10
2022-01-09,VSCode,mac setup • untitled-1 — fusion,167.698,2022-01-10
2022-01-09,VSCode,mac • untitled-1 — fusion,0.0,2022-01-10
2022-01-09,VSCode,manifest.json — fusion,13.521,2022-01-10
2022-01-09,VSCode,readme.md — fusion,100.279,2022-01-10
2022-01-09,VSCode,requirements.txt — fusion,589.646,2022-01-10
2022-01-09,VSCode,untitled-1 — fusion,4.558,2022-01-10
2022-01-10,Microsoft Edge,data,0.0,2022-01-11
2022-01-10,Microsoft Edge,figment,12.395,2022-01-11
2022-01-10,Microsoft Edge,fuadxiv craft,6.755,2022-01-11
2022-01-10,Microsoft Edge,full view,39.619,2022-01-11
2022-01-10,Microsoft Edge,google,32.454,2022-01-11
2022-01-10,Microsoft Edge,google.com,0.0,2022-01-11
2022-01-10,Microsoft Edge,labs,23.948,2022-01-11
2022-01-10,Microsoft Edge,latest,62.718,2022-01-11
2022-01-10,Microsoft Edge,microphone recording,0.0,2022-01-11
2022-01-10,Microsoft Edge,notifications,1.11,2022-01-11
2022-01-10,Microsoft Edge,nototo,4.493,2022-01-11
2022-01-10,Microsoft Edge,ore,3.409,2022-01-11
2022-01-10,Microsoft Edge,personal analytics,3.391,2022-01-11
2022-01-10,Microsoft Edge,playing,0.0,2022-01-11
2022-01-10,Microsoft Edge,question,750.499,2022-01-11
2022-01-10,Microsoft Edge,tab,0.0,2022-01-11
2022-01-10,Microsoft Edge,texts,0.0,2022-01-11
2022-01-10,Microsoft Edge,tweets,3.355,2022-01-11
2022-01-10,Microsoft Edge,untitled,0.0,2022-01-11
2022-01-10,Microsoft Edge,whatsapp,85.787,2022-01-11
2022-01-10,Microsoft Edge,’ll be writing,6.7780000000000005,2022-01-11
2022-01-11,Microsoft Edge,902-1187,0.0,2022-01-12
2022-01-11,Microsoft Edge,activitywatch,115.07000000000001,2022-01-12
2022-01-11,Microsoft Edge,announced this deal,40.859,2022-01-12
2022-01-11,Microsoft Edge,application,0.0,2022-01-12
2022-01-11,Microsoft Edge,ashara-kosi,93.025,2022-01-12
2022-01-11,Microsoft Edge,audio,30.392,2022-01-12
2022-01-11,Microsoft Edge,audio playing,15.904,2022-01-12
2022-01-11,Microsoft Edge,azure,1.1280000000000001,2022-01-12
2022-01-11,Microsoft Edge,bing,250.87900000000002,2022-01-12
2022-01-11,Microsoft Edge,blueberry,56.834,2022-01-12
2022-01-11,Microsoft Edge,blueberryxtech,21.624,2022-01-12
2022-01-11,Microsoft Edge,boni,16.948,2022-01-12
2022-01-11,Microsoft Edge,calendar,63.498,2022-01-12
2022-01-11,Microsoft Edge,data science nigeria,5.603,2022-01-12
2022-01-11,Microsoft Edge,davido,0.0,2022-01-12
2022-01-11,Microsoft Edge,deep learning model,0.0,2022-01-12
2022-01-11,Microsoft Edge,download,1.1400000000000001,2022-01-12
2022-01-11,Microsoft Edge,figment,10.235,2022-01-12
2022-01-11,Microsoft Edge,file,13.417,2022-01-12
2022-01-11,Microsoft Edge,fusion,6.821000000000001,2022-01-12
2022-01-11,Microsoft Edge,gcc compilation,61.35,2022-01-12
2022-01-11,Microsoft Edge,gmail,45.072,2022-01-12
2022-01-11,Microsoft Edge,google,749.3290000000001,2022-01-12
2022-01-11,Microsoft Edge,google docs,76.227,2022-01-12
2022-01-11,Microsoft Edge,group,215.665,2022-01-12
2022-01-11,Microsoft Edge,hoaq,18.217,2022-01-12
2022-01-11,Microsoft Edge,home health tests,3.385,2022-01-12
2022-01-11,Microsoft Edge,labs,3.42,2022-01-12
2022-01-11,Microsoft Edge,latest,228.016,2022-01-12
2022-01-11,Microsoft Edge,love,39.357,2022-01-12
2022-01-11,Microsoft Edge,mainland,282.937,2022-01-12
2022-01-11,Microsoft Edge,master,45.347,2022-01-12
2022-01-11,Microsoft Edge,mathematica,1.135,2022-01-12
2022-01-11,Microsoft Edge,medium,13.639,2022-01-12
2022-01-11,Microsoft Edge,ndi,1598.85,2022-01-12
2022-01-11,Microsoft Edge,nigeria tech,0.0,2022-01-12
2022-01-11,Microsoft Edge,nlp,1316.041,2022-01-12
2022-01-11,Microsoft Edge,personal analytics,330.145,2022-01-12
2022-01-11,Microsoft Edge,public benefit,3.399,2022-01-12
2022-01-11,Microsoft Edge,question,0.0,2022-01-12
2022-01-11,Microsoft Edge,redirecting,0.0,2022-01-12
2022-01-11,Microsoft Edge,repositories,28.303,2022-01-12
2022-01-11,Microsoft Edge,start,232.648,2022-01-12
2022-01-11,Microsoft Edge,stephen wolfram,20.436,2022-01-12
2022-01-11,Microsoft Edge,strangers,2.262,2022-01-12
2022-01-11,Microsoft Edge,swiftui tutorials,164.0,2022-01-12
2022-01-11,Microsoft Edge,tab,185.886,2022-01-12
2022-01-11,Microsoft Edge,unsubscribe,1.138,2022-01-12
2022-01-11,Microsoft Edge,unsubscribed,2.245,2022-01-12
2022-01-11,Microsoft Edge,untitled,0.0,2022-01-12
2022-01-11,Microsoft Edge,web,234.741,2022-01-12
2022-01-11,Microsoft Edge,website,0.0,2022-01-12
2022-01-11,Microsoft Edge,world,904.601,2022-01-12
2022-01-11,Microsoft Edge,wsign-compare,0.0,2022-01-12
2022-01-11,Microsoft Edge,zendaya shares,190.07,2022-01-12
2022-01-12,Microsoft Edge,adaobi,27.214,2022-01-13
2022-01-12,Microsoft Edge,bing,25.159,2022-01-13
2022-01-12,Microsoft Edge,calendar,34.038,2022-01-13
2022-01-12,Microsoft Edge,gmail,11.245,2022-01-13
2022-01-12,Microsoft Edge,google,1463.683,2022-01-13
2022-01-12,Microsoft Edge,google.com,0.0,2022-01-13
2022-01-12,Microsoft Edge,group,1.12,2022-01-13
2022-01-12,Microsoft Edge,home health tests,2.287,2022-01-13
2022-01-12,Microsoft Edge,latest,281.268,2022-01-13
2022-01-12,Microsoft Edge,love,24.239,2022-01-13
2022-01-12,Microsoft Edge,messages,0.0,2022-01-13
2022-01-12,Microsoft Edge,ndi,4.537,2022-01-13
2022-01-12,Microsoft Edge,netflix,124.805,2022-01-13
2022-01-12,Microsoft Edge,notifications,0.0,2022-01-13
2022-01-12,Microsoft Edge,personal analytics,0.0,2022-01-13
2022-01-12,Microsoft Edge,playing,11.293000000000001,2022-01-13
2022-01-12,Microsoft Edge,question,409.642,2022-01-13
2022-01-12,Microsoft Edge,sharing,1.109,2022-01-13
2022-01-12,Microsoft Edge,strategist,2.299,2022-01-13
2022-01-12,Microsoft Edge,tab,13.667,2022-01-13
2022-01-12,Microsoft Edge,tweets,0.0,2022-01-13
2022-01-12,Microsoft Edge,untitled,0.0,2022-01-13
2022-01-12,Microsoft Edge,updates,14.788,2022-01-13
2022-01-12,Microsoft Edge,web,4.5,2022-01-13
2022-01-12,Microsoft Edge,world,24.82,2022-01-13
2022-01-12,Microsoft Edge,youtube,6.846,2022-01-13
2022-01-13,Microsoft Edge,azure,17.329,2022-01-14
2022-01-13,Microsoft Edge,bing,2.306,2022-01-14
2022-01-13,Microsoft Edge,google,263.197,2022-01-14
2022-01-13,Microsoft Edge,home,1.155,2022-01-14
2022-01-13,Microsoft Edge,"if,files by setting",0.0,2022-01-14
2022-01-13,Microsoft Edge,postgresql database,15.998,2022-01-14
2022-01-13,Microsoft Edge,question,28.627,2022-01-14
