summary_day,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2021-01-19,0.7458888888888888,0.6177777777777779,7.777777777777778,-7.5646666666666675,0.5555555555555556,0.06796666666666668,0.3625555555555555,0.11859271,0.11435555555555554,0.6073555555555554,110.50766666666667
2021-01-20,0.6829599999999999,0.6769200000000001,5.96,-7.07464,0.36,0.135564,0.34423440000000016,0.0794345648,0.15742,0.5345120000000001,123.66799999999999
2021-01-21,0.505,0.71,3.0,-3.015,1.0,0.0321,0.19,0.00025,0.32899999999999996,0.428,89.93799999999999
2021-01-22,0.431,0.484,4.0,-7.27,1.0,0.0583,0.506,0.0,0.11699999999999999,0.517,150.739
2021-01-24,0.6905,0.628,7.0,-6.2442142857142855,0.7857142857142857,0.08443571428571428,0.3243357142857143,0.00022564214285714286,0.14312857142857144,0.5640714285714286,113.72207142857143
2021-01-25,0.6425833333333334,0.4926958333333333,5.125,-9.330416666666666,0.5833333333333334,0.10935416666666668,0.4389229166666666,0.30122928750000005,0.21703750000000002,0.3478583333333334,104.69154166666664
2021-01-26,0.6450000000000001,0.5244287878787882,5.0606060606060606,-9.57609090909091,0.6060606060606061,0.12519090909090913,0.41317606060606055,0.15710026454545453,0.16208030303030305,0.482869696969697,112.00842424242433
2021-01-28,0.6544545454545454,0.6036863636363635,6.5,-8.08909090909091,0.5,0.1174,0.24312045454545456,0.07135032499999999,0.1626045454545455,0.4384409090909091,114.27740909090909
2021-01-29,0.6865,0.5818333333333333,6.25,-7.749,0.5833333333333334,0.11403333333333332,0.4437166666666667,0.0016964633333333334,0.16133333333333333,0.5609333333333333,122.11216666666667
2021-01-30,0.4857619047619046,0.3062333333333333,3.761904761904762,-17.46366666666666,0.5714285714285714,0.1594809523809524,0.6966666666666665,0.42030480476190474,0.15633333333333338,0.3519047619047619,126.28228571428575
2021-01-31,0.639,0.41700000000000004,1.5,-10.928833333333335,0.3333333333333333,0.2151666666666667,0.7115,0.06785500000000001,0.1463833333333333,0.42016666666666663,150.21666666666667
2021-02-01,0.6968500000000001,0.5988,5.2,-6.9203,0.5,0.15633000000000002,0.397085,0.007682646499999999,0.18871500000000002,0.5669099999999999,117.32499999999997
2021-02-02,0.6726086956521738,0.4651855072463768,5.028985507246377,-9.987246376811596,0.6231884057971014,0.14063478260869564,0.40767072463768117,0.28490735594202893,0.15355942028985506,0.33178840579710156,118.57052173913043
2021-02-03,0.5382380952380953,0.44435238095238083,4.7936507936507935,-14.336619047619047,0.6666666666666666,0.07616507936507935,0.5660130158730157,0.3341314182539682,0.1438206349206349,0.4445936507936507,119.83158730158728
2021-02-04,0.7065526315789471,0.5525842105263158,5.2368421052631575,-7.699526315789473,0.5,0.15060263157894735,0.40562368421052636,0.057233408421052644,0.16804473684210527,0.47005263157894744,113.06057894736844
2021-02-05,0.6789259259259258,0.5907407407407407,5.592592592592593,-7.9314074074074075,0.5185185185185185,0.1359888888888889,0.3924974074074074,0.03922839703703705,0.15913703703703705,0.524374074074074,121.21966666666665
2021-02-06,0.6307499999999999,0.5317999999999999,5.7,-7.032449999999999,0.6,0.12408499999999997,0.50862385,0.00532164,0.15540000000000004,0.44210000000000005,114.10695000000001
2021-02-07,0.6709999999999999,0.256,7.0,-10.743,1.0,0.0387,0.608,0.0,0.0737,0.6940000000000001,115.87100000000001
2021-02-08,0.66625,0.5122500000000001,7.75,-8.874625000000002,0.625,0.15012499999999998,0.2533225,0.00315769625,0.155325,0.5581250000000001,126.360625
2021-02-09,0.5935833333333332,0.49651666666666666,6.083333333333333,-9.38725,0.9166666666666666,0.15314166666666665,0.32750833333333335,0.023782827499999996,0.24878333333333333,0.47669166666666674,116.50300000000003
2021-02-10,0.6603275862068962,0.6152758620689652,4.344827586206897,-7.7268103448275856,0.4827586206896552,0.09640344827586209,0.3347348275862069,0.09726615137931038,0.2064551724137931,0.4012465517241378,128.78977586206895
2021-02-11,0.7038,0.6359,2.5,-6.853400000000001,0.5,0.16489000000000004,0.17794,0.008770793,0.24087000000000006,0.6267,111.37549999999999
2021-02-12,0.6114262295081968,0.5707344262295083,5.885245901639344,-8.273590163934427,0.4262295081967213,0.0865606557377049,0.44183459016393445,0.06247621868852457,0.20420655737704924,0.38226557377049175,120.74973770491802
2021-02-13,0.6388333333333333,0.6455,4.833333333333333,-8.174999999999999,0.3333333333333333,0.11745000000000001,0.2275,0.04948613333333333,0.12871666666666667,0.43734999999999996,107.94300000000003
2021-02-14,0.7176666666666666,0.6248000000000001,6.095238095238095,-8.843714285714285,0.42857142857142855,0.12477619047619044,0.32644809523809526,0.14995142666666667,0.14021428571428574,0.5864380952380952,108.9665238095238
2021-02-15,0.5780140845070423,0.4334197183098592,5.126760563380282,-9.532929577464788,0.7746478873239436,0.06980281690140845,0.5536412535211266,0.3344416023943662,0.14314507042253524,0.40318873239436603,119.65207042253522
2021-02-16,0.7206923076923076,0.4893461538461539,5.115384615384615,-9.165884615384615,0.5,0.1659192307692308,0.4685346153846155,0.29903651769230766,0.12814615384615385,0.4415076923076924,121.82265384615381
2021-02-17,0.7364999999999999,0.6139999999999999,5.166666666666667,-6.6660208333333335,0.4583333333333333,0.15778958333333326,0.3636589583333334,0.00999856875,0.1566,0.5438145833333334,110.32645833333335
2021-02-18,0.6646595744680851,0.6349787234042551,4.51063829787234,-7.114170212765957,0.40425531914893614,0.14672340425531913,0.33379021276595744,0.04761190574468085,0.19765744680851066,0.4540914893617023,130.0371914893617
2021-02-19,0.6864905660377358,0.5974433962264152,3.981132075471698,-8.159603773584902,0.5849056603773585,0.15223962264150948,0.3485830188679244,0.10035180943396221,0.16462264150943398,0.4672981132075473,119.34337735849057
2021-02-20,0.5369999999999999,0.5441812500000001,3.75,-8.860437500000002,0.5625,0.08880000000000002,0.44368749999999996,0.11701847125,0.20655625,0.24714999999999998,136.03606249999999
2021-02-21,0.6648750000000001,0.671125,5.0,-6.787125,0.5,0.178175,0.42457500000000004,0.0220811225,0.2563625,0.577875,119.800375
2021-02-22,0.6105967741935485,0.32015483870967754,5.645161290322581,-14.310596774193545,0.6774193548387096,0.0718258064516129,0.6682983870967744,0.5493093019354838,0.13721612903225805,0.3126919354838709,114.35893548387101
2021-02-23,0.5478,0.3214,5.6,-10.1507,0.8,0.04267,0.6777000000000001,0.52591146,0.13366,0.2959,132.3487
2021-02-24,0.6706206896551725,0.4862258620689655,4.103448275862069,-10.232879310344826,0.5689655172413793,0.09235517241379312,0.49287775862068967,0.29189220637931024,0.14908103448275858,0.4336362068965518,111.14706896551724
2021-02-25,0.6543333333333334,0.5746666666666665,4.666666666666667,-8.1295,0.5,0.12991666666666665,0.37551666666666667,0.12043833333333333,0.24666666666666667,0.4641666666666666,125.14016666666664
2021-02-27,0.6565000000000001,0.2415375,5.5,-14.316374999999999,0.625,0.1347625,0.7552499999999999,0.8423750000000001,0.145,0.26494999999999996,102.048
2021-02-28,0.7517272727272726,0.657,5.454545454545454,-8.298636363636364,0.45454545454545453,0.14392727272727274,0.5531818181818181,0.15282854545454547,0.12836363636363635,0.7257272727272727,145.05554545454544
2021-03-01,0.5943809523809525,0.6361428571428572,6.333333333333333,-8.44642857142857,0.47619047619047616,0.0822857142857143,0.3595004761904762,0.06386149476190478,0.12484761904761904,0.466495238095238,116.66638095238098
2021-03-02,0.6691162790697673,0.5311162790697677,5.069767441860465,-9.186372093023255,0.5348837209302325,0.12254883720930233,0.43049488372093003,0.2660994111627907,0.16032325581395343,0.43995581395348843,116.13969767441864
2021-03-03,0.6676800000000002,0.48083999999999993,3.16,-8.740440000000001,0.84,0.22598000000000007,0.44220400000000004,0.0478940464,0.16639600000000002,0.5099999999999999,106.51352000000001
2021-03-04,0.5299047619047619,0.4056666666666667,5.285714285714286,-12.344690476190475,0.6428571428571429,0.10694523809523813,0.5711145238095239,0.21074913642857146,0.17031190476190478,0.3438238095238094,113.4512380952381
2021-03-05,0.5122444444444448,0.3623844444444446,5.066666666666666,-11.499555555555562,0.7333333333333333,0.05418444444444445,0.640402222222222,0.068976794,0.1454688888888889,0.32313777777777775,113.87671111111112
2021-03-08,0.3425999999999999,0.40779999999999994,3.0,-10.612800000000002,1.0,0.039180000000000006,0.19670000000000004,3.056e-06,0.25428,0.16224,128.7996
2021-03-09,0.8007,0.7041999999999999,4.3,-5.9955,0.4,0.18583,0.3215,0.04692853600000001,0.09879,0.5881000000000001,113.82719999999999
2021-03-10,0.41328571428571426,0.5675714285714286,3.142857142857143,-8.853,0.7142857142857143,0.08517142857142856,0.36885714285714283,0.043759034285714274,0.17214285714285713,0.19758571428571428,112.35557142857144
2021-03-11,0.6311666666666667,0.6655833333333333,4.833333333333333,-8.116000000000001,0.25,0.12144999999999999,0.4234008333333333,0.03148134416666667,0.146475,0.43459166666666665,120.12775
2021-03-13,0.5980645161290323,0.5257935483870968,4.451612903225806,-8.71567741935484,0.5806451612903226,0.14544193548387094,0.41482737741935477,0.040716775161290325,0.18705161290322583,0.5025903225806451,109.03941935483869
2021-03-14,0.6722500000000001,0.5412999999999999,4.05,-9.137449999999998,0.55,0.10845999999999997,0.3083705,0.15368706999999998,0.220215,0.50756,110.44089999999998
2021-03-15,0.5891473684210525,0.4893273684210528,4.28421052631579,-9.46330526315789,0.7368421052631579,0.09383368421052635,0.42910157894736856,0.14622707294736842,0.16211894736842092,0.39287578947368407,113.79832631578945
2021-03-16,0.6052413793103449,0.5567517241379311,3.310344827586207,-8.485758620689655,0.8620689655172413,0.09050344827586207,0.27025275862068965,0.05429621689655173,0.1589103448275862,0.3546758620689656,118.99179310344825
2021-03-17,0.43740000000000007,0.27096000000000003,2.0,-13.648000000000001,1.0,0.03258,0.6386000000000001,0.00603589,0.13804,0.18146,104.1596
2021-03-18,0.7579310344827586,0.5905862068965517,5.172413793103448,-7.391896551724138,0.6206896551724138,0.18455172413793103,0.309735172413793,0.028778852068965514,0.1414172413793104,0.5214827586206895,115.69382758620692
2021-03-19,0.6425777777777777,0.6040444444444444,4.733333333333333,-8.210133333333335,0.35555555555555557,0.16849333333333333,0.3488722,0.07437171888888887,0.22828888888888887,0.443648888888889,126.99344444444445
2021-03-20,0.523,0.554,1.0,-8.46425,1.0,0.0875,0.470625,1.1800000000000001e-06,0.14625000000000002,0.4515,121.61525
2021-03-21,0.674212121212121,0.538490909090909,5.0,-7.881000000000001,0.48484848484848486,0.08963636363636363,0.4212927272727274,0.08337680303030304,0.13783333333333342,0.4839393939393939,116.46954545454545
2021-03-22,0.7417272727272727,0.5385454545454545,4.454545454545454,-8.90390909090909,0.45454545454545453,0.09423636363636363,0.4599090909090908,0.018371555454545455,0.1117727272727273,0.617,116.99445454545453
2021-03-23,0.6935,0.6112,5.9,-7.5468,0.2,0.09742999999999999,0.25701999999999997,0.03433635,0.13966,0.50801,123.8083
2021-03-24,0.687,0.784,2.5,-2.933,0.5,0.056249999999999994,0.1399,0.0026275,0.239,0.6945,101.025
2021-03-26,0.6194999999999999,0.514625,6.75,-8.775125,0.5,0.1509,0.5709500000000001,0.0170109125,0.280125,0.47762499999999997,120.27962500000001
2021-03-27,0.6597413793103449,0.5153103448275863,5.086206896551724,-8.305137931034484,0.5862068965517241,0.08452586206896552,0.42344482758620694,0.03758007396551724,0.17306551724137928,0.43084482758620696,110.53441379310344
2021-03-28,0.6778620689655176,0.6303779999999995,5.0344827586206895,-7.047510344827585,0.47586206896551725,0.1765193103448276,0.31874739310344835,0.03410595986206894,0.1785468965517242,0.5607586206896547,112.69793103448275
2021-03-29,0.54946875,0.4834,4.9375,-8.95134375,0.5625,0.08326874999999997,0.363964959375,0.018864587187499993,0.17821875000000004,0.3372125,121.98790625
2021-03-30,0.6162,0.5947500000000001,4.3,-8.5095,0.5,0.22550999999999996,0.28784960000000004,0.32930242,0.09401000000000001,0.35014,121.64160000000001
2021-03-31,0.641,0.5369,6.0,-7.7722999999999995,0.7,0.14988,0.4127370000000001,1.0932999999999998e-05,0.11792,0.43629999999999997,106.48619999999998
2021-04-01,0.6560666666666666,0.5956666666666667,5.666666666666667,-7.7772,0.6,0.10806666666666669,0.43503733333333333,0.004432386666666666,0.18290666666666666,0.5065999999999999,108.12686666666667
2021-04-02,0.5696666666666667,0.4895958333333333,5.583333333333333,-8.750958333333331,0.5416666666666666,0.1327916666666667,0.38093749999999993,0.03335666708333333,0.23167083333333338,0.30825833333333336,112.63716666666666
2021-04-03,0.7228787878787879,0.560621212121212,5.303030303030303,-8.1999696969697,0.6060606060606061,0.20123636363636369,0.48951212121212134,0.14072257212121214,0.1982818181818182,0.5570909090909092,114.84503030303027
2021-04-04,0.7178913043478261,0.631413043478261,4.413043478260869,-7.756456521739132,0.45652173913043476,0.12758260869565213,0.22383021739130446,0.07303003586956522,0.1946456521739131,0.4673282608695651,114.31619565217393
2021-04-05,0.515,0.5660000000000001,0.5,-5.561,1.0,0.03895,0.23850000000000002,0.0001975,0.09714999999999999,0.489,142.66649999999998
2021-04-06,0.5429999999999999,0.48200000000000004,1.0,-5.9270000000000005,1.0,0.0526,0.28600000000000003,0.000395,0.10099999999999999,0.522,133.369
2021-04-07,0.5924040404040403,0.28151303030303026,5.01010101010101,-15.808363636363634,0.5555555555555556,0.0740424242424242,0.656510727272727,0.6869887995959596,0.14162727272727274,0.290520202020202,105.78367676767675
2021-04-08,0.6399374999999999,0.48028437499999993,6.40625,-9.97840625,0.59375,0.14055625000000002,0.3871495625000001,0.40390849937500006,0.167225,0.421121875,113.11706249999999
2021-04-09,0.7271874999999997,0.5796874999999999,4.96875,-8.930843750000001,0.65625,0.16423125000000002,0.35657349999999993,0.0798813303125,0.16821562500000004,0.5194999999999999,114.203375
2021-04-10,0.6930000000000001,0.588,2.25,-8.80875,0.75,0.075575,0.22805,0.4395295,0.0851,0.41600000000000004,123.38624999999999
2021-04-11,0.7784347826086955,0.6207826086956523,4.565217391304348,-7.561304347826086,0.4782608695652174,0.21262173913043486,0.23860869565217388,0.03501958869565218,0.15230434782608696,0.5042173913043478,115.87995652173912
2021-04-12,0.624322033898305,0.5263440677966102,4.593220338983051,-8.873372881355934,0.5423728813559322,0.12765254237288134,0.40195276949152553,0.21576131440677968,0.16976949152542373,0.38431016949152536,106.78235593220343
2021-04-13,0.7188064516129032,0.5689354838709675,4.516129032258065,-7.886032258064514,0.5483870967741935,0.20113870967741937,0.3469677419354838,0.04297570258064516,0.18713870967741938,0.5163225806451613,117.6224193548387
2021-04-14,0.7224999999999998,0.5486666666666667,4.791666666666667,-8.170708333333334,0.625,0.13201249999999998,0.3540541666666667,0.015502371250000003,0.17445833333333327,0.4285833333333333,106.21691666666669
2021-04-15,0.75,0.513125,1.875,-9.354875,1.0,0.0836375,0.0492,0.024853250000000007,0.11062499999999999,0.22412500000000005,126.81499999999998
2021-04-16,0.6981764705882353,0.558764705882353,4.529411764705882,-7.512176470588235,0.7058823529411765,0.2038764705882353,0.2760511764705882,0.010973348823529414,0.17526470588235293,0.45045882352941174,123.71541176470589
2021-04-17,0.6167948717948715,0.4156358974358974,4.628205128205129,-11.595961538461536,0.5256410256410257,0.09112179487179484,0.5456956410256408,0.3705643119230769,0.14789871794871795,0.38285256410256396,118.00826923076922
2021-04-18,0.7101000000000001,0.4059266666666666,5.7,-11.321266666666668,0.43333333333333335,0.11800666666666668,0.44316666666666665,0.6332110743333332,0.13129333333333335,0.4159666666666667,106.95876666666663
2021-04-19,0.682190476190476,0.634047619047619,4.142857142857143,-6.839619047619048,0.38095238095238093,0.1687761904761905,0.24979999999999997,0.049854522857142855,0.14702380952380947,0.5312857142857144,111.388
2021-04-20,0.6868032786885246,0.5477016393442625,6.049180327868853,-8.110934426229505,0.4262295081967213,0.10360655737704917,0.3578767213114754,0.28136496983606557,0.15669344262295082,0.45444918032786896,116.55911475409842
2021-04-22,0.6367294117647059,0.49595294117647026,5.411764705882353,-9.972270588235292,0.5529411764705883,0.14538941176470588,0.4203621294117649,0.2548521294117647,0.15757411764705886,0.4251694117647059,111.16074117647055
2021-04-23,0.6497466666666668,0.35072266666666674,5.346666666666667,-12.886186666666669,0.56,0.07969733333333331,0.5743249466666669,0.6537201465333333,0.13975333333333337,0.3410706666666668,107.47096000000002
2021-04-24,0.6813809523809523,0.49939047619047616,3.9047619047619047,-8.626238095238095,0.38095238095238093,0.15831904761904758,0.542,0.142140049047619,0.22778571428571429,0.4659095238095238,109.96900000000001
