,average_met,cal_active,cal_total_kcal,class_5min,daily_movement,day_end,day_start,high_minutes,inactive_minutes,inactivity_alerts,low_minutes,medium_minutes,met_1min,met_min_high,met_min_inactive,met_min_low,met_min_medium,non_wear_minutes,rest_minutes,rest_mode_state_act_1,score_act_1,score_meet_daily_targets,score_move_every_hour,score_recovery_time,score_stay_active,score_training_frequency,score_training_volume,steps,summary_date_act,target_calories,target_km,target_miles,timezone_act,to_target_km,to_target_miles,total_act_1,bedtime_end_act_1,bedtime_start_act_1,breath_average_act_1,duration_act_1,period_id_act_1,summary_date_res,timezone_res,hr_average_act_1,hr_lowest_act_1,rmssd_act_1,period_id_res_1,rest_mode_state_res_1,score_res_1,score_activity_balance,score_hrv_balance,score_previous_day,score_previous_night,score_recovery_index,score_resting_hr,score_sleep_balance,score_temperature,summary_date_act_1,awake_seconds,bedtime_end_res_1,bedtime_end_delta,bedtime_start_res_1,bedtime_start_delta,breath_average_res_1,deep_seconds,duration_res_1,efficiency,hr_5min,hr_average_res_1,hr_lowest_res_1,hypnogram_5min,is_longest,light_seconds,midpoint_at_delta,midpoint_time,onset_latency,period_id,rem_seconds,restless,rmssd_res_1,rmssd_5min,score,score_alignment,score_deep,score_disturbances,score_efficiency,score_latency,score_rem,score_total,summary_date_res_1,temperature_delta_celsius,temperature_deviation,timezone,total_res_1,temperature_trend_deviation
0,0.9375,23,1942,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001222221222222222232222223321232222222111111111111111111111111111111111111111111112221111111111111111111111111111111111111111111111111111111111111122111,461,2021-01-21T03:59:59-08:00,2021-01-20T04:00:00-08:00,0,141,1,17,2,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0, 0, 0, 0, 0, 0, 0, 1.3, 1.3, 1.4, 1.3, 1.3, 1.3, 1.3, 1.3, 1.2, 1.2, 1.3, 1.3, 1.3, 1.3, 1.2, 1.2, 1.6, 1.2, 1.2, 1.4, 1.3, 1.3, 1.2, 1.3, 1.2, 1.2, 1.3, 1.2, 1.3, 1.2, 1.2, 1.3, 1.3, 1.3, 1.3, 1.1, 1.2, 1.3, 1.3, 1.5, 1.3, 1.2, 1.2, 1.5, 1.3, 1.2, 1.4, 1.4, 1.3, 1.4, 1.4, 1.4, 1.2, 1.3, 1.3, 1.2, 1.3, 1.2, 1.3, 1.4, 1.5, 1.2, 1.5, 1.5, 1.6, 1.3, 1.4, 1.3, 1.3, 1.4, 1.2, 1.6, 1.5, 1.2, 1.6, 1.3, 2.2, 3.4, 2.7, 1.5, 1.5, 1.4, 1.3, 1.5, 1.3, 1.4, 1.4, 1.3, 1.2, 1.4, 1.5, 1.3, 1.2, 1.3, 1.2, 1.3, 1.2, 1.2, 2.2, 1.4, 1.3, 1.2, 1.2, 1.3, 1.2, 1.2, 1.3, 1.3, 1.2, 1.2, 1.2, 1.3, 1.3, 1.3, 3.5, 5.5, 2, 4.3, 1.3, 1.2, 1.4, 1.3, 1.3, 1.2, 1.2, 1.2, 1.2, 0.9, 0.9, 1.3, 0.9, 0, 0, 0, 1.1, 0.9, 0.9, 2.1, 2.8, 1.3, 1.3, 1.2, 1.2, 1.1, 1.2, 1.2, 1.1, 1.1, 1.2, 1.2, 1.1, 0.9, 1, 0.9, 1, 0.9, 1.4, 3.6, 1.1, 1.2, 1.2, 1.1, 1.2, 1.3, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.1, 0.9, 1, 1.2, 1, 1.2, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 1.6, 1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 1, 0.9, 0.9, 0.9, 1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0.9, 0.9, 1, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 1, 0.9, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 1.1, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 0.9, 1.3, 0.9, 0.9, 0.9, 0, 1.1, 1.2, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0, 0, 0, 0, 0, 0, 0, 1.1, 1.1, 1.5, 1.3, 1.2, 1.2, 1.2, 1.2, 1.3, 1.3, 1.3, 1.2, 1.2, 1.3, 1.2, 1.2, 1.1, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 0.9, 1, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 1.1, 0.9, 0.9, 0.9, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 1, 0.9, 1, 0.9, 0.9, 0.9, 0.9, 1, 1.2, 0.9, 0.9, 1, 1.1, 0.9, 0.9, 0.9, 0.9, 1.3, 1, 0.9, 0.9, 0.9, 0.9, 1, 0.9, 0, 1.1, 0.9, 0.9, 0.9, 1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0, 0, 0, 0, 1.1, 1, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 1, 0.9, 0.9, 1, 0.9, 0.9, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 1.1, 0.9, 0.9, 0.9, 0.9, 1.2, 1, 0.9, 0.9, 0.9, 0.9, 0.9, 0, 0, 0, 0, 1.1, 0.9, 0.9, 0.9, 0.9, 0.9, 1, 0.9, 0.9, 0.9, 1.2, 0.9, 0.9, 0, 0, 0, 0, 0, 0, 0, 1.1, 0.9, 1.1, 0.9, 0.9, 1.2, 1.1, 0.9, 1.2, 0.9, 0.9, 0.9, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 1, 1, 0.9, 0.9, 0.9, 1, 0.9, 0.9, 0.9, 0.9, 0.9, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0.9, 1.1, 1.1, 1, 0.9, 0.9, 0.9, 1.1, 0.9, 1.3, 0.9, 1, 0, 0, 0, 0, 0, 0, 1.1, 1.1, 1.1, 0.9, 1.1, 1.9, 0.9, 1.2, 1.1, 1.2, 1, 0.9, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,11,7,687,593,0,93,78,95,98,100,100,99,354,2021-01-20,550,11,6.5,-480,10.3,6.4,19,2021-01-21T07:36:24-08:00,2021-01-21T07:23:24-08:00,15.25,780.0,1.0,2021-01-21,-480.0,,,,0.0,0.0,87.0,0.0,0.0,0.0,71.0,100.0,95.0,0.0,99.0,2021-01-21,4890.0,2021-01-21T03:41:29-08:00,13289.0,2021-01-20T18:19:29-08:00,65969.0,15.25,8490.0,33720.0,85.0,"[68, 68, 71, 66, 67, 68, 67, 66, 64, 0, 64, 64, 65, 65, 63, 64, 66, 62, 59, 58, 58, 58, 58, 57, 57, 57, 59, 57, 57, 58, 59, 58, 58, 58, 58, 58, 58, 60, 64, 60, 59, 59, 59, 59, 64, 63, 0, 70, 63, 57, 57, 56, 58, 59, 59, 60, 58, 59, 57, 57, 58, 58, 58, 59, 59, 63, 61, 62, 58, 57, 57, 57, 59, 58, 57, 58, 58, 58, 55, 56, 56, 54, 56, 55, 56, 54, 54, 56, 62, 57, 57, 56, 60, 59, 58, 58, 57, 55, 56, 57, 57, 57, 58, 55, 55, 56, 57, 56, 57, 59, 59, 60, 67]",59.34,54.0,44441111141111122222221111222111112222124222244442222112222221233444222211221122222222333333333332222112222334344,1.0,15540.0,83099.0,17130.0,1080.0,0.0,4800.0,36.0,54.0,"[42, 57, 44, 49, 45, 51, 49, 50, 51, 0, 41, 34, 28, 30, 33, 37, 40, 71, 72, 69, 57, 53, 47, 50, 52, 52, 67, 54, 49, 50, 49, 50, 54, 56, 64, 66, 56, 61, 53, 62, 64, 70, 71, 65, 63, 53, 0, 50, 50, 49, 55, 53, 57, 56, 59, 54, 58, 47, 49, 51, 51, 55, 51, 52, 57, 45, 66, 55, 67, 63, 65, 62, 57, 59, 51, 57, 56, 59, 49, 44, 46, 51, 48, 49, 64, 73, 73, 57, 55, 51, 58, 54, 57, 59, 52, 50, 68, 70, 55, 48, 53, 51, 54, 58, 53, 57, 60, 53, 56, 65, 61, 54, 69]",79.0,68.0,99.0,61.0,86.0,91.0,63.0,84.0,2021-01-21,-0.15,-0.15,-480.0,28830.0,
