,,0
activity_cal_total_kcal,activity_high_minutes,0.5700876139696863
activity_cal_total_kcal,activity_inactive_minutes,-0.16697349322167007
activity_cal_total_kcal,activity_inactivity_alerts,-0.2403449151243823
activity_cal_total_kcal,activity_low_minutes,0.9177225620686228
activity_cal_total_kcal,activity_medium_minutes,0.9135453136342342
activity_cal_total_kcal,activity_met_min_high,0.5595542429208081
activity_cal_total_kcal,activity_met_min_inactive,0.35439246465117374
activity_cal_total_kcal,activity_met_min_low,0.9291406481915306
activity_cal_total_kcal,activity_met_min_medium,0.9130099225494545
activity_cal_total_kcal,activity_non_wear_minutes,-0.2673121342668044
activity_cal_total_kcal,activity_rest_minutes,-0.2321216930811157
activity_cal_total_kcal,activity_score,0.3047706458042915
activity_cal_total_kcal,activity_score_meet_daily_targets,0.19665989964184344
activity_cal_total_kcal,activity_score_move_every_hour,0.2403449151243823
activity_cal_total_kcal,activity_score_stay_active,0.21933654347084527
activity_cal_total_kcal,activity_score_training_frequency,0.31133750188226395
activity_cal_total_kcal,activity_score_training_volume,0.44723059937000714
activity_cal_total_kcal,activity_steps,0.9808266649104774
activity_cal_total_kcal,activity_timezone,0.12331697352510514
activity_cal_total_kcal,activity_to_target_km,-0.9006021329419498
activity_cal_total_kcal,activity_to_target_miles,-0.9006021329419498
activity_cal_total_kcal,activity_total,0.9617888354671829
activity_cal_total_kcal,sleep_hr_average,0.20099143064057778
activity_cal_total_kcal,sleep_hr_lowest,0.13685940523545642
activity_cal_total_kcal,sleep_period_id,-0.12299669163530136
activity_cal_total_kcal,sleep_timezone,0.11494351989128614
activity_cal_total_kcal,readiness_period_id,-0.12299669163530136
activity_cal_total_kcal,readiness_score_recovery_index,-0.17674773056448037
activity_cal_total_kcal,readiness_score_resting_hr,-0.17733653666517138
activity_cal_total_kcal,liveness,0.12346764534690621
activity_daily_movement,activity_average_met,0.9704599715692586
activity_daily_movement,activity_cal_active,0.9972631355938146
activity_daily_movement,activity_cal_total_kcal,0.9830111856306356
activity_daily_movement,activity_daily_movement,1.0
activity_daily_movement,activity_high_minutes,0.5639449150299976
activity_daily_movement,activity_inactive_minutes,-0.269523540737539
activity_daily_movement,activity_inactivity_alerts,-0.28385657121393115
activity_daily_movement,activity_low_minutes,0.9012105037959718
activity_daily_movement,activity_medium_minutes,0.9305075417911496
activity_daily_movement,activity_met_min_high,0.5537035044369436
activity_daily_movement,activity_met_min_inactive,0.22889989403871083
activity_daily_movement,activity_met_min_low,0.9411544777742719
activity_daily_movement,activity_met_min_medium,0.9268821990384587
activity_daily_movement,activity_non_wear_minutes,-0.2504423129526707
activity_daily_movement,activity_rest_minutes,-0.11984434533758498
activity_daily_movement,activity_score,0.36927142778613814
activity_daily_movement,activity_score_meet_daily_targets,0.22840221432403635
activity_daily_movement,activity_score_move_every_hour,0.28385657121393115
activity_daily_movement,activity_score_stay_active,0.3235997022777798
activity_daily_movement,activity_score_training_frequency,0.3314995834064395
activity_daily_movement,activity_score_training_volume,0.4618303848456481
activity_daily_movement,activity_steps,0.9941048405182153
activity_daily_movement,activity_timezone,0.15510639778613888
activity_daily_movement,activity_to_target_km,-0.9142362294451636
activity_daily_movement,activity_to_target_miles,-0.9142362294451636
activity_daily_movement,activity_total,0.9507676952271228
activity_daily_movement,sleep_hr_average,0.20585686102932416
activity_daily_movement,sleep_hr_lowest,0.1436228369232053
activity_daily_movement,sleep_midpoint_at_delta,0.12914174962870595
activity_daily_movement,sleep_period_id,-0.11517517559389878
activity_daily_movement,sleep_score,-0.10480989043623208
activity_daily_movement,sleep_score_alignment,-0.13244619622946285
activity_daily_movement,sleep_timezone,0.15460204311070835
activity_daily_movement,readiness_period_id,-0.11517517559389878
activity_daily_movement,readiness_score_recovery_index,-0.18601671328500355
activity_daily_movement,readiness_score_resting_hr,-0.17010064037639208
activity_daily_movement,liveness,0.12257282494933043
activity_high_minutes,activity_average_met,0.5566312302905766
activity_high_minutes,activity_cal_active,0.589704759814963
activity_high_minutes,activity_cal_total_kcal,0.5700876139696863
activity_high_minutes,activity_daily_movement,0.5639449150299976
activity_high_minutes,activity_high_minutes,1.0
activity_high_minutes,activity_inactive_minutes,-0.1283178165025893
activity_high_minutes,activity_inactivity_alerts,-0.16723349895301362
activity_high_minutes,activity_low_minutes,0.41515242640181527
activity_high_minutes,activity_medium_minutes,0.5769333355569345
activity_high_minutes,activity_met_min_high,0.9859845015724922
activity_high_minutes,activity_met_min_inactive,0.17861629066967585
activity_high_minutes,activity_met_min_low,0.414393394365532
activity_high_minutes,activity_met_min_medium,0.5701739086173859
activity_high_minutes,activity_non_wear_minutes,-0.12020447887789006
activity_high_minutes,activity_score,0.11843319881801627
activity_high_minutes,activity_score_move_every_hour,0.16723349895301362
activity_high_minutes,activity_score_stay_active,0.16716232839522674
activity_high_minutes,activity_score_training_frequency,0.21316204848752887
activity_high_minutes,activity_score_training_volume,0.30564629902898355
activity_high_minutes,activity_steps,0.5252657554878997
activity_high_minutes,activity_to_target_km,-0.5176451680012193
activity_high_minutes,activity_to_target_miles,-0.5176451680012193
activity_high_minutes,activity_total,0.48215915536460713
activity_inactive_minutes,activity_average_met,-0.13832809609138122
activity_inactive_minutes,activity_cal_active,-0.25725872804324595
activity_inactive_minutes,activity_cal_total_kcal,-0.16697349322167007
activity_inactive_minutes,activity_daily_movement,-0.269523540737539
activity_inactive_minutes,activity_high_minutes,-0.1283178165025893
activity_inactive_minutes,activity_inactive_minutes,1.0
activity_inactive_minutes,activity_inactivity_alerts,0.6617485505368431
activity_inactive_minutes,activity_low_minutes,-0.26768611790949076
activity_inactive_minutes,activity_medium_minutes,-0.2087624180392626
activity_inactive_minutes,activity_met_min_high,-0.12660970550560768
activity_inactive_minutes,activity_met_min_inactive,0.38188904271813445
activity_inactive_minutes,activity_met_min_low,-0.3046439360979976
activity_inactive_minutes,activity_met_min_medium,-0.1945669393858279
activity_inactive_minutes,activity_non_wear_minutes,-0.3130826459929116
activity_inactive_minutes,activity_rest_minutes,-0.38431001939270387
activity_inactive_minutes,activity_score,-0.5436880883704464
activity_inactive_minutes,activity_score_meet_daily_targets,-0.1587740383337217
activity_inactive_minutes,activity_score_move_every_hour,-0.6617485505368431
activity_inactive_minutes,activity_score_stay_active,-0.9497282529355214
activity_inactive_minutes,activity_score_training_frequency,-0.1514627433870567
activity_inactive_minutes,activity_score_training_volume,-0.11777891345084567
activity_inactive_minutes,activity_steps,-0.26013343646034276
activity_inactive_minutes,activity_target_calories,0.11851353978027183
activity_inactive_minutes,activity_target_km,0.15519086489077705
activity_inactive_minutes,activity_target_miles,0.15519086489077705
activity_inactive_minutes,activity_timezone,-0.1870049608072734
activity_inactive_minutes,activity_to_target_km,0.28303616424927525
activity_inactive_minutes,activity_to_target_miles,0.28303616424927525
activity_inactive_minutes,activity_total,-0.2713504530862484
activity_inactive_minutes,sleep_awake_seconds,-0.188196408492951
activity_inactive_minutes,sleep_bedtime_end_delta,-0.4726105873267808
activity_inactive_minutes,sleep_bedtime_start_delta,-0.3253918464689409
activity_inactive_minutes,sleep_deep_seconds,0.12167523447968415
activity_inactive_minutes,sleep_efficiency,0.1907790287227722
activity_inactive_minutes,sleep_hr_average,-0.20215127612630623
activity_inactive_minutes,sleep_hr_lowest,-0.17686696317749398
activity_inactive_minutes,sleep_midpoint_at_delta,-0.4222426570299926
activity_inactive_minutes,sleep_restless,-0.15177258442468997
activity_inactive_minutes,sleep_rmssd,0.13847616703194643
activity_inactive_minutes,sleep_score,0.20971201703404002
activity_inactive_minutes,sleep_score_alignment,0.3845776168088823
activity_inactive_minutes,sleep_score_efficiency,0.21855153898428978
activity_inactive_minutes,sleep_timezone,-0.20176716606690714
activity_inactive_minutes,readiness_score,0.11020299131840433
activity_inactive_minutes,readiness_score_previous_night,0.16192216716620936
activity_inactive_minutes,readiness_score_recovery_index,0.12916783093740208
activity_inactive_minutes,readiness_score_resting_hr,0.15945840745059617
activity_inactive_minutes,energy,-0.22095132964131994
activity_inactive_minutes,loudness,-0.24586008583562266
activity_inactive_minutes,mode,0.16733748665238554
activity_inactive_minutes,speechiness,-0.10447623893831769
activity_inactive_minutes,acousticness,0.17660752215281816
activity_inactive_minutes,instrumentalness,0.13083543826422184
activity_inactive_minutes,liveness,-0.10227360471758212
activity_inactive_minutes,valence,-0.22030406108131848
activity_inactivity_alerts,productive_activity_frequency,-0.15773984554873496
activity_inactivity_alerts,productive_activity_duration,-0.1397260780260995
activity_inactivity_alerts,activity_average_met,-0.22243588372756912
activity_inactivity_alerts,activity_cal_active,-0.28347671096556215
activity_inactivity_alerts,activity_cal_total_kcal,-0.2403449151243823
activity_inactivity_alerts,activity_daily_movement,-0.28385657121393115
activity_inactivity_alerts,activity_high_minutes,-0.16723349895301362
activity_inactivity_alerts,activity_inactive_minutes,0.6617485505368431
activity_inactivity_alerts,activity_inactivity_alerts,1.0
activity_inactivity_alerts,activity_low_minutes,-0.3803461486777489
activity_inactivity_alerts,activity_medium_minutes,-0.20227053393990646
activity_inactivity_alerts,activity_met_min_high,-0.15897958164728884
activity_inactivity_alerts,activity_met_min_low,-0.34863818162786875
